ADDRESS_X,LATITUDE_X,LONGITUDE_X,CPD_NEIGHBORHOOD,SNA_NEIGHBORHOOD,CRASHDATE,CRASHSEVERITY,CRASHSEVERITYID
E I74 AT 19-0 MM,39.151996,-84.540421,CAMP  WASHINGTON,CAMP WASHINGTON,04/01/2020 06:50:00 AM,5 - PROPERTY DAMAGE ONLY,201905
24XX MONTANA AV,39.157206,-84.575772,WESTWOOD,WESTWOOD,04/01/2020 09:28:00 AM,4 - INJURY POSSIBLE,201904
24XX MONTANA AV,39.156546,-84.575042,WESTWOOD,WESTWOOD,04/01/2020 09:28:00 AM,4 - INJURY POSSIBLE,201904
8XX DELTA AV,39.128461,-84.430881,MT.  LOOKOUT,MT. LOOKOUT,04/01/2020 11:40:00 AM,5 - PROPERTY DAMAGE ONLY,201905
26XX W NORTH BEND RD,39.190231,-84.571581,MOUNT AIRY,MT. AIRY,04/01/2020 12:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
26XX W NORTH BEND RD,39.188831,-84.571641,MOUNT AIRY,MT. AIRY,04/01/2020 12:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
10XX SYCAMORE ST,39.103646,-84.532341,QUEENSGATE,QUEENSGATE,04/01/2020 12:47:00 PM,5 - PROPERTY DAMAGE ONLY,201905
10XX SYCAMORE ST,39.102126,-84.531791,QUEENSGATE,QUEENSGATE,04/01/2020 12:47:00 PM,5 - PROPERTY DAMAGE ONLY,201905
48XX READING RD,39.175913,-84.467202,BONDHILL,BOND HILL,04/01/2020 01:15:00 PM,5 - PROPERTY DAMAGE ONLY,201905
48XX READING RD,39.175663,-84.466142,BONDHILL,BOND HILL,04/01/2020 01:15:00 PM,5 - PROPERTY DAMAGE ONLY,201905
31XX WOODBURN AV,39.134021,-84.475951,EVANSTON,EVANSTON,04/01/2020 05:08:00 PM,4 - INJURY POSSIBLE,201904
31XX WOODBURN AV,39.134311,-84.475141,EVANSTON,EVANSTON,04/01/2020 05:08:00 PM,4 - INJURY POSSIBLE,201904
62XX JOYCE LN,39.186443,-84.458814,ROSELAWN,ROSELAWN,04/01/2020 07:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
23XX W NORTH BEND RD,39.198763,-84.565186,MOUNT AIRY,MT. AIRY,04/01/2020 11:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
23XX W NORTH BEND RD,39.198853,-84.564876,MOUNT AIRY,MT. AIRY,04/01/2020 11:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
23XX W NORTH BEND RD,39.199583,-84.564276,MOUNT AIRY,MT. AIRY,04/01/2020 11:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
23XX W NORTH BEND RD,39.197953,-84.564996,MOUNT AIRY,MT. AIRY,04/01/2020 11:00:00 PM,5 - PROPERTY DAMAGE ONLY,201905
40XX PADDOCK RD,39.158241,-84.477171,PADDOCK  HILLS,NORTH AVONDALE - PADDOCK HILLS,04/01/2020 11:23:00 PM,5 - PROPERTY DAMAGE ONLY,201905
31XX DURRELL AV,39.144206,-84.453805,HYDE PARK,HYDE PARK,04/01/2020 11:32:09 PM,5 - PROPERTY DAMAGE ONLY,201905
XX W NIXON ST,39.137284,-84.510425,CLIFTON,CUF,04/02/2020 11:26:00 AM,3 - MINOR INJURY SUSPECTED,201903
XX W NIXON ST,39.137074,-84.510935,CLIFTON,CUF,04/02/2020 11:26:00 AM,3 - MINOR INJURY SUSPECTED,201903
25XX WARSAW AV,39.108331,-84.557408,EAST PRICE HILL,EAST PRICE HILL,04/02/2020 01:18:00 PM,5 - PROPERTY DAMAGE ONLY,201905
33XX GLENMORE AV,39.148425,-84.611961,WESTWOOD,WESTWOOD,04/02/2020 01:20:00 PM,5 - PROPERTY DAMAGE ONLY,201905
33XX GLENMORE AV,39.148585,-84.611851,WESTWOOD,WESTWOOD,04/02/2020 01:20:00 PM,5 - PROPERTY DAMAGE ONLY,201905
15XX CENTRAL PY,39.114201,-84.520836,WEST  END,WEST END,04/02/2020 01:54:00 PM,2 - SERIOUS INJURY SUSPECTED,201902
15XX CENTRAL PY,39.113521,-84.520576,WEST  END,WEST END,04/02/2020 01:54:00 PM,2 - SERIOUS INJURY SUSPECTED,201902
23XX AUBURN AV,39.122639,-84.507808,MOUNT  AUBURN,MT. AUBURN,04/02/2020 02:33:00 PM,5 - PROPERTY DAMAGE ONLY,201905
23XX AUBURN AV,39.124009,-84.508638,MOUNT  AUBURN,MT. AUBURN,04/02/2020 02:33:00 PM,5 - PROPERTY DAMAGE ONLY,201905
8XX ACADEMY AV,39.131256,-84.544076,NORTH FAIRMOUNT,NORTH FAIRMOUNT,04/02/2020 05:02:00 PM,5 - PROPERTY DAMAGE ONLY,201905
56XX MONTGOMERY RD,39.176891,-84.439361,PLEASANT RIDGE,PLEASANT RIDGE,04/02/2020 05:44:00 PM,5 - PROPERTY DAMAGE ONLY,201905
N I75 AT 10-9 MM,39.212548,-84.461771,N/A,N/A,04/02/2020 06:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
N I75 AT 10-9 MM,39.212598,-84.460911,N/A,N/A,04/02/2020 06:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
32XX WERK RD,39.140732,-84.609589,WESTWOOD,WESTWOOD,04/02/2020 06:35:00 PM,5 - PROPERTY DAMAGE ONLY,201905
32XX WERK RD,39.141482,-84.608599,WESTWOOD,WESTWOOD,04/02/2020 06:35:00 PM,5 - PROPERTY DAMAGE ONLY,201905
XX CRAFT ST,39.18015,-84.51057,WINTON HILLS,WINTON HILLS,04/02/2020 07:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
61XX HAMILTON AV,39.203716,-84.504384,N/A,N/A,04/02/2020 07:55:00 PM,5 - PROPERTY DAMAGE ONLY,201905
61XX HAMILTON AV,39.203786,-84.504544,N/A,N/A,04/02/2020 07:55:00 PM,5 - PROPERTY DAMAGE ONLY,201905
15XX HOPPLE ST,39.137491,-84.544236,CAMP  WASHINGTON,CAMP WASHINGTON,04/02/2020 08:15:00 PM,4 - INJURY POSSIBLE,201904
32XX ERIE AV,39.140783,-84.424085,HYDE PARK,HYDE PARK,04/03/2020 03:00:00 AM,5 - PROPERTY DAMAGE ONLY,201905
26XX MONTANA AV,39.154414,-84.581721,WESTWOOD,WESTWOOD,04/03/2020 04:15:00 AM,5 - PROPERTY DAMAGE ONLY,201905
48XX RAPID RUN RD,39.110761,-84.601711,WEST PRICE HILL,WEST PRICE HILL,04/03/2020 09:43:00 AM,4 - INJURY POSSIBLE,201904
N I75 AT 2-8 MM,39.127424,-84.533204,CAMP  WASHINGTON,CAMP WASHINGTON,04/03/2020 11:41:00 AM,3 - MINOR INJURY SUSPECTED,201903
N I75 AT 2-8 MM,39.126834,-84.534684,CAMP  WASHINGTON,CAMP WASHINGTON,04/03/2020 11:41:00 AM,3 - MINOR INJURY SUSPECTED,201903
82XX VINE ST,39.211283,-84.474135,HARTWELL,HARTWELL,04/03/2020 11:55:00 AM,5 - PROPERTY DAMAGE ONLY,201905
82XX VINE ST,39.211803,-84.473965,HARTWELL,HARTWELL,04/03/2020 11:55:00 AM,5 - PROPERTY DAMAGE ONLY,201905
66XX DALY RD,39.211371,-84.531831,COLLEGE  HILL,COLLEGE HILL,04/03/2020 01:25:00 PM,3 - MINOR INJURY SUSPECTED,201903
66XX DALY RD,39.212431,-84.531661,COLLEGE  HILL,COLLEGE HILL,04/03/2020 01:25:00 PM,3 - MINOR INJURY SUSPECTED,201903
66XX DALY RD,39.211141,-84.531691,COLLEGE  HILL,COLLEGE HILL,04/03/2020 01:25:00 PM,3 - MINOR INJURY SUSPECTED,201903
66XX DALY RD,39.212121,-84.530911,COLLEGE  HILL,COLLEGE HILL,04/03/2020 01:25:00 PM,3 - MINOR INJURY SUSPECTED,201903
70XX PADDOCK RD,39.191189,-84.474561,ROSELAWN,ROSELAWN,04/03/2020 02:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
70XX PADDOCK RD,39.192219,-84.474751,ROSELAWN,ROSELAWN,04/03/2020 02:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
55XX COLERAIN AV,39.194181,-84.572941,MOUNT AIRY,MT. AIRY,04/03/2020 03:15:00 PM,5 - PROPERTY DAMAGE ONLY,201905
55XX COLERAIN AV,39.192441,-84.573061,MOUNT AIRY,MT. AIRY,04/03/2020 03:15:00 PM,5 - PROPERTY DAMAGE ONLY,201905
XX W MITCHELL AV,39.161264,-84.505731,CLIFTON,CLIFTON,04/03/2020 04:05:00 PM,3 - MINOR INJURY SUSPECTED,201903
XX W MITCHELL AV,39.160514,-84.506871,CLIFTON,CLIFTON,04/03/2020 04:05:00 PM,3 - MINOR INJURY SUSPECTED,201903
15XX LINN ST,39.113199,-84.527541,WEST  END,WEST END,04/03/2020 04:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
15XX LINN ST,39.111889,-84.526751,WEST  END,WEST END,04/03/2020 04:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
28XX LAFEUILLE AV,39.137109,-84.590544,WESTWOOD,WESTWOOD,04/03/2020 04:39:00 PM,3 - MINOR INJURY SUSPECTED,201903
28XX LAFEUILLE AV,39.136189,-84.591384,WESTWOOD,WESTWOOD,04/03/2020 04:39:00 PM,3 - MINOR INJURY SUSPECTED,201903
27XX LAFEUILLE AV,39.134257,-84.589812,WESTWOOD,WESTWOOD,04/03/2020 05:20:00 PM,3 - MINOR INJURY SUSPECTED,201903
27XX LAFEUILLE AV,39.135097,-84.589662,WESTWOOD,WESTWOOD,04/03/2020 05:20:00 PM,3 - MINOR INJURY SUSPECTED,201903
7XX VINE ST,39.104092,-84.513542,C. B. D. / RIVERFRONT,DOWNTOWN,04/03/2020 05:48:00 PM,5 - PROPERTY DAMAGE ONLY,201905
7XX VINE ST,39.104242,-84.513592,C. B. D. / RIVERFRONT,DOWNTOWN,04/03/2020 05:48:00 PM,5 - PROPERTY DAMAGE ONLY,201905
41XX CLIFTON AV,39.164715,-84.517485,SPRING GROVE VILLAGE,SPRING GROVE VILLAGE,04/03/2020 06:20:00 PM,5 - PROPERTY DAMAGE ONLY,201905
41XX CLIFTON AV,39.165295,-84.516575,SPRING GROVE VILLAGE,SPRING GROVE VILLAGE,04/03/2020 06:20:00 PM,5 - PROPERTY DAMAGE ONLY,201905
33XX NINANN CT,39.144679,-84.566273,EAST  WESTWOOD,EAST WESTWOOD,04/03/2020 06:25:00 PM,5 - PROPERTY DAMAGE ONLY,201905
24XX SUNNYHILL DR,39.154571,-84.561841,FAY APARTMENTS,VILLAGES AT ROLL HILL,04/03/2020 06:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
32XX WERK RD,39.141631,-84.636459,N/A,N/A,04/03/2020 07:47:00 PM,5 - PROPERTY DAMAGE ONLY,201905
32XX WERK RD,39.142841,-84.637669,N/A,N/A,04/03/2020 07:47:00 PM,5 - PROPERTY DAMAGE ONLY,201905
30XX WESTWOOD NORTHERN BV,39.157351,-84.596731,WESTWOOD,WESTWOOD,04/03/2020 08:15:00 PM,5 - PROPERTY DAMAGE ONLY,201905
30XX WESTWOOD NORTHERN BV,39.158471,-84.596651,WESTWOOD,WESTWOOD,04/03/2020 08:15:00 PM,5 - PROPERTY DAMAGE ONLY,201905
40XX W LIBERTY ST,39.118391,-84.579791,WEST PRICE HILL,WEST PRICE HILL,04/03/2020 08:22:00 PM,3 - MINOR INJURY SUSPECTED,201903
40XX W LIBERTY ST,39.116991,-84.581331,WEST PRICE HILL,WEST PRICE HILL,04/03/2020 08:22:00 PM,3 - MINOR INJURY SUSPECTED,201903
19XX WESTWOOD NORTHERN BV,39.140942,-84.551908,MILLVALE,MILLVALE,04/03/2020 08:41:00 PM,5 - PROPERTY DAMAGE ONLY,201905
19XX WESTWOOD NORTHERN BV,39.141952,-84.552188,MILLVALE,MILLVALE,04/03/2020 08:41:00 PM,5 - PROPERTY DAMAGE ONLY,201905
10XX ROSS AV,39.114198,-84.573641,EAST PRICE HILL,EAST PRICE HILL,04/03/2020 10:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
49XX MARBURG AV,39.162081,-84.424981,OAKLEY,OAKLEY,04/03/2020 11:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
49XX MARBURG AV,39.162881,-84.425191,OAKLEY,OAKLEY,04/03/2020 11:50:00 PM,5 - PROPERTY DAMAGE ONLY,201905
N I71 AT 4-9 MM,39.142513,-84.476903,EVANSTON,EVANSTON,04/04/2020 02:37:44 AM,5 - PROPERTY DAMAGE ONLY,201905
18XX WESTWOOD NORTHERN BV,39.143703,-84.560253,EAST  WESTWOOD,MILLVALE,04/04/2020 03:30:00 AM,5 - PROPERTY DAMAGE ONLY,201905
XX ANDERSON FERRY RD,39.179413,-84.617726,N/A,N/A,04/04/2020 10:45:00 AM,3 - MINOR INJURY SUSPECTED,201903
XX ANDERSON FERRY RD,39.180173,-84.617436,N/A,N/A,04/04/2020 10:45:00 AM,3 - MINOR INJURY SUSPECTED,201903
XX ANDERSON FERRY RD,39.179103,-84.616856,N/A,N/A,04/04/2020 10:45:00 AM,3 - MINOR INJURY SUSPECTED,201903
36XX READING RD,39.147565,-84.488227,NORTH AVONDALE,AVONDALE,04/04/2020 10:54:00 AM,5 - PROPERTY DAMAGE ONLY,201905
36XX READING RD,39.148055,-84.488587,NORTH AVONDALE,AVONDALE,04/04/2020 10:54:00 AM,5 - PROPERTY DAMAGE ONLY,201905
3XX BROADWAY ST,39.099968,-84.505801,C. B. D. / RIVERFRONT,DOWNTOWN,04/04/2020 03:25:00 PM,3 - MINOR INJURY SUSPECTED,201903
3XX BROADWAY ST,39.099488,-84.504811,C. B. D. / RIVERFRONT,DOWNTOWN,04/04/2020 03:25:00 PM,3 - MINOR INJURY SUSPECTED,201903
5XX ROCKDALE AV,39.144077,-84.496821,AVONDALE,AVONDALE,04/04/2020 03:30:00 PM,5 - PROPERTY DAMAGE ONLY,201905
34XX RIVER RD,39.083791,-84.582761,RIVERSIDE,RIVERSIDE,04/04/2020 03:41:00 PM,4 - INJURY POSSIBLE,201904
34XX RIVER RD,39.082161,-84.583291,RIVERSIDE,RIVERSIDE,04/04/2020 03:41:00 PM,4 - INJURY POSSIBLE,201904
34XX RIVER RD,39.083111,-84.582831,RIVERSIDE,RIVERSIDE,04/04/2020 03:41:00 PM,4 - INJURY POSSIBLE,201904
